source_id,b_mag,g_mag,r_mag,teff,d_parallax,d_gspphot,b_r_abs,g_abs
123729418203776,19.89683,18.507719,17.381353,3423.4133,763.4703753552885,427.6094,2.3599770000000007,8.847258050204381
123802433069824,16.89325,16.466434,15.874392,5118.75,1446.2393080423167,1092.7115,0.9914579999999981,5.613933193702739
123866857166976,16.108078,15.654267,15.043222,5059.627,1278.3379850118142,1098.35,1.0248559999999989,5.0455385304994405
123974231761792,17.634552,16.531103,15.484239,3827.5535,408.32923979892234,500.3159,1.8708129999999987,7.989350599176996
124283469407616,17.291698,16.829552,16.220505,4951.725,1840.4674572159329,1106.7511,1.0660930000000008,5.495311286295742
124416612977920,17.94398,17.40735,16.727135,4569.631,1682.0640563481504,1216.3103,1.2132449999999992,6.2714373471233
124554051934592,19.001179,18.057512,17.08744,3723.8157,1132.2615890611914,729.7842,1.8297389999999996,7.635078127393413
124901944696960,17.173012,16.70978,16.08371,4852.1562,1455.9971526001077,941.3307,1.082102,5.880577371719543
125005023911808,15.435234,14.926082,14.245385,5246.4414,617.9025805439582,488.7241,0.9358489999999988,5.500681955197045
125481764879232,19.486221,18.309818,17.204096,3446.5173,712.1369295040054,450.6757,2.090725000000001,8.723800461517873
125653563573248,18.345636,17.392046,16.438433,3516.7722,588.839484492685,588.4504,1.905802999999999,8.539361380900708
125692218678656,15.882321,15.5206785,14.984394,5635.423,1363.265194073192,1024.3418,0.8155269999999992,4.695176766242119
125692218678784,14.761636,14.368091,13.807772,5577.915,741.7557786449235,673.4543,0.8417639999999994,4.807686308144058
125756642788736,20.017746,18.60914,17.487694,3455.1143,654.4759548347141,1007.6987,2.256951999999998,9.108071523063662
125795297920640,16.282747,15.807073,15.170604,4884.165,958.4883714334221,945.3749,1.0909429999999996,5.859338758493664
126272038876160,19.059805,17.612703,16.435886,3374.011,253.35145443587948,243.2501,2.3330190000000006,10.13128599087753
126276334256640,17.999737,16.903381,15.868165,3815.723,419.65408657938076,407.2795,1.8237720000000002,8.24582371691578
126379413471360,16.700573,16.185152,15.502486,4877.2305,785.0091468122168,675.8702,1.0665869999999993,6.4673784144461575
126890514168320,18.183937,17.607643,16.86251,4385.783,1662.3948121005305,869.7248,1.304427,6.4721721255214355
126890514357504,20.599318,18.94464,17.698635,3096.4226,276.8975615880647,277.9309,2.893983000000001,11.723644343581823
127100967950592,16.918123,16.58628,16.084898,5563.199,3194.3518195802694,1634.9934,0.8293250000000023,4.057166266147583
127169687453056,19.11493,17.77745,16.604942,3477.359,425.76800323740173,379.2161,2.2615879999999997,9.24048489602406
127272766642944,13.25668,12.920138,12.416864,5790.7544,473.77714192096323,459.2839,0.769115999999999,4.4109674814375595
127474629732096,19.80963,18.537004,17.39154,3286.8608,408.61923050643037,354.6893,2.4008899999999995,10.453709991916051
127685083505664,16.448427,15.984777,15.344323,5077.524,1045.0356174361082,874.5701,1.0147039999999996,5.72152153727489
127788162720128,14.970692,14.584169,14.030037,5405.3237,895.8338222311287,845.111,0.8993549999999996,4.745631723907126
128028680888960,19.760332,18.250969,17.114431,3402.5708,430.4998845937275,368.0099,2.3988009999999984,9.684103803169105
128402342651904,17.469177,16.88551,16.124863,4356.6104,1083.9500948827263,1148.6106,1.327113999999997,6.678463561386536
128784595132928,17.515575,16.629164,15.7036915,4170.666,627.2091578305301,600.1137,1.5641834999999986,7.181302045892405
129398775076352,20.04976,18.667461,17.525871,3329.4224,557.9564896033389,698.6398,2.5122890000000004,9.916759333824112
129403070422272,19.01279,17.779528,16.613045,3568.741,697.0408176866171,741.4395,2.0957449999999995,8.064436947551407
129536214029696,20.3756,18.895512,17.678219,3216.5195,467.14508222839777,344.2408,2.687881,10.534253093680412
129540509376128,14.196887,13.760087,13.156439,5087.974,366.9276638976966,359.5477,0.9879479999999996,5.839984720516963
129811091930368,18.570463,17.354675,16.279358,3613.1392,534.5107893218807,600.7927,2.046205000000002,8.301292619762789
129815387282432,14.944254,14.229513,13.415091,4515.752,264.9310079315349,262.8108,1.3547630000000006,6.781149041177947
130154689323520,18.420736,17.531631,16.596485,3608.041,698.1850329692288,547.1696,1.8200510000000003,8.304078327083172
130193344404096,16.255634,15.039726,13.945935,3627.2358,169.11311489170848,180.3146,2.025599,8.421039555617456
130360847752832,18.782917,18.013615,17.139576,4148.8755,980.7328273850444,1439.7444,1.5179409999999995,7.823161438103828
131121057340288,20.164335,18.811539,17.742785,3212.1716,422.48138691943734,365.3568,2.41505,10.671701099089123
131361575508352,15.773941,15.269388,14.607195,4958.128,2271.7618847121566,3898.5623,1.057046,3.282073956299289
131460359394816,19.563103,18.370205,17.311428,3447.2288,559.6220050355016,378.9936,2.1645750000000024,9.481831084217703
131533374199680,18.43082,17.849962,17.105473,4464.8853,1987.6866294753809,1098.479,1.3221470000000006,6.352322418147164
131670813153280,18.502333,17.333294,16.289148,3731.883,632.1883933768462,537.1775,1.9558849999999994,7.886661409127727
131700877569536,19.218866,17.974472,16.843472,3479.1155,480.9414581542316,415.0566,2.150494,9.198210921123433
131705172891392,18.325367,17.11213,16.024826,3686.629,376.0469461096455,356.2814,1.985040999999999,8.70141966946202
132284993098240,18.769835,17.521374,16.401766,3528.2725,336.29338089402654,317.8082,2.149269000000002,9.530382403086197
132289288469632,17.285933,16.630245,15.851074,4285.217,803.3473798439268,651.5699,1.3996589999999995,7.039428092246531
132426727421952,16.451311,15.859544,15.121443,4716.266,402.76035031909186,396.1839,1.1705680000000012,7.540510450338772
132667245587072,8.025092,7.4750457,6.7722306,4929.733,174.28422732802443,172.1563,1.0888614000000005,0.9578552731808232
133698037738240,17.995491,16.582577,15.420055,3469.4321,260.23490650119237,253.047,2.2356360000000017,8.961149249785215
133698037738368,16.943846,16.5668,16.030983,5302.5693,2455.9308470602846,1453.4489,0.9115630000000016,4.613419330087055
133698037739520,17.444773,17.075054,16.554434,5382.2896,2170.195928436745,1497.6407,0.8860390000000009,5.384759278227957
133732397478144,11.534686,11.209227,10.7129135,5783.761,215.45238075083427,212.0885,0.7696724999999998,4.445570512954941
134041635120896,15.567493,15.1633,14.589386,5460.6655,941.7511172641969,797.1062,0.8860070000000014,5.121019279454705
134075994859904,19.731337,18.749985,17.75717,3568.071,901.6729184219281,528.2437,1.9717670000000014,8.970639870414576
134144714336512,17.151789,16.492579,15.713336,4245.24,775.7918770745048,755.5928,1.429553000000001,7.027152859953258
134350872765184,15.070472,14.875728,14.538811,7082.0605,2461.2184002965073,2609.4644,0.4309609999999997,2.733577233730692
134484016374016,19.45729,18.241812,17.203413,3405.1946,595.0863006272918,448.7027,2.1514769999999994,9.192112237169171
134552735854336,19.565622,18.095175,16.909874,3397.2478,378.811632431794,347.6767,2.353448000000003,9.724758466409128
134866268838016,16.168686,15.75936,15.182031,5137.6997,1007.6868044014552,989.7692,0.9694550000000007,5.710832142308755
134900628576512,16.476294,15.920821,15.223895,4694.6963,901.6164879489488,866.0542,1.2052989999999988,6.056211774518198
134999412195456,12.451466,12.009349,11.399506,5140.8677,761.4736868906732,758.7914,0.9787599999999993,2.464574496673338
135583528011648,20.130486,18.896715,17.81718,3359.7954,561.1107976401388,464.1437,2.3103060000000006,10.146671869720906
135587823417984,18.603012,17.7073,16.754236,3968.6523,1024.871274702523,736.3253,1.7264760000000008,7.432153395953737
135587823418112,13.596189,13.201732,12.640633,5678.702,578.0165846375129,546.8717,0.8331560000000015,4.161130502419626
135656542822144,16.759064,16.146505,15.389511,4520.514,651.5247148975295,595.7355,1.270552999999998,6.890450525696872
135755326706560,17.595957,17.104176,16.461248,4729.4526,1387.9891425607775,1157.4102,1.1330089999999973,6.388945655516714
135862701251456,15.015651,14.6750965,14.162631,5751.5063,1307.4678385825039,1245.3246,0.7870200000000007,3.9710414260622784
136442521459328,18.473377,17.379063,16.335684,3533.002,332.49551017643347,334.1161,1.9548929999999987,9.44713407389107
136545600678016,19.94096,18.311338,17.098906,3439.6616,408.8841929393659,775.952,2.4023540000000008,9.58073639259274
137026637020032,18.914282,17.711103,16.635294,3728.414,622.0415073908945,552.8073,2.000388000000002,8.265506174380477
137129716240128,16.803228,15.724622,14.634449,5027.5117,316.2524188327775,277.7771,1.0325790000000006,6.1844527206741375
137134011552384,16.6797,16.10844,15.39271,4460.047,802.8774383733505,753.3264,1.2842900000000013,6.580193730023996
137202731029632,13.576765,13.272418,12.801064,5977.6274,703.6755850558982,683.2441,0.7062009999999997,3.907655585629289
138096084226944,15.842689,15.475621,14.935953,5677.197,2051.0638286830426,1647.6984,0.8034360000000005,3.722925121333448
138199163441536,13.928758,13.56311,13.028981,6006.3706,931.6450968066857,873.7725,0.7247770000000002,3.38965748679526
138370962133760,17.258633,16.91933,16.418978,5535.0874,2428.7270246112216,1820.6091,0.8372550000000005,4.987936473662835
138572825251712,19.905827,18.928448,18.019665,3545.3296,1021.1514836793776,669.3725,1.8850619999999987,8.880997136548405
138577120584320,15.748469,15.532284,15.072977,6317.1943,2938.5820056493685,1988.5283,0.6438920000000002,3.1336949256258073
138744624121856,20.522015,18.991606,17.800493,3141.112,646.9237777201897,312.3919,2.6978220000000004,9.903140430239034
139156940806400,19.031837,17.896276,16.860197,3444.431,505.1928476559457,411.7136,2.10514,9.266090033314569
139333034825728,17.294855,16.818287,16.188698,4822.962,1441.595333824128,975.8686,1.0994569999999997,6.011570160465853
139363098967552,11.883461,11.602751,11.155184,6174.2925,526.3520602852059,538.8317,0.6474770000000003,2.847469363893971
139466178453760,20.409855,18.876585,17.655533,3174.3137,375.6496609169793,313.864,2.740822000000002,10.983169994216302
140054589313280,17.236004,16.70153,16.024317,4732.65,1122.4630393614486,903.9747,1.1589870000000013,6.351969753029191
140119013483520,18.008965,17.358189,16.573124,4228.663,1762.0016968499817,1431.246,1.415041,6.089457388438731
140153373222144,18.536104,17.569576,16.602322,3584.9841,622.0000056624583,501.4821,1.8827820000000008,8.507424056777626
140153373222656,17.372082,16.242722,15.185864,3746.0254,283.94556777902505,283.7328,1.9144179999999984,8.50724653002737
140157668528256,16.141174,15.685562,15.060297,5352.1323,1001.2440370784859,761.9008,0.8931769999999992,5.336262286731394
140295107481600,15.082,14.741056,14.22796,5733.581,1027.324109320783,1739.0138,0.7691400000000013,4.526318598550695
140428251129984,19.838158,18.622297,17.540817,3316.0664,596.9298180145465,360.0506,2.2710409999999994,9.699480632801325
140501265911552,14.883084,14.498852,13.95128,5501.425,1192.9951620277009,1072.4097,0.8677039999999996,3.9957585876371144
140535625650048,18.556969,17.169338,15.997401,3558.9116,345.74745612267714,326.4279,2.220367999999999,8.94174303289656
140634409560576,17.260452,16.908697,16.3827,5478.5947,3123.974534509437,1556.0004,0.874252000000001,4.428659574945367
140634409560704,19.367962,18.094717,16.958221,3506.5952,610.8222724236965,479.3301,2.2137409999999966,8.850642678196301
140879222932224,14.339606,14.013202,13.517104,5654.2236,882.4192876136952,845.8165,0.8012020000000001,4.2455270390323765
141390323396224,20.170729,18.859024,17.761545,3296.1343,745.6615724694323,426.0938,2.404584,9.489015188090395
141428978745216,16.764774,16.378069,15.818892,5211.6924,1959.0437052632367,1555.073,0.9427819999999992,4.912148375046929
141733920781568,17.852633,17.37265,16.725588,4813.025,1388.8307273078133,955.8654,1.1145450000000026,6.636403417373764
141802640259200,19.91897,18.54247,17.406786,3424.3625,478.880377381794,1036.2295,2.3175840000000014,9.845634791289404
141871359733120,19.986038,18.794903,17.767536,3437.7397,864.6102314554701,456.121,2.168202000000001,9.02320114751426
142730353190144,11.734409,11.395856,10.883077,5718.395,191.61533099751185,185.4118,0.7884319999999994,4.867004731473781
142936511623680,16.173933,15.768307,15.199205,5331.367,1149.522228651094,913.3447,0.9261280000000025,5.374720131163722
143043886448000,16.942413,16.572649,16.028719,5274.06,1575.731424860836,1777.9866,0.9102939999999996,5.579038018752456
143353124093184,18.311436,17.426823,16.47276,4066.2004,714.475766267015,1077.4019,1.6427759999999996,7.797085485554673
143421843569792,12.321452,11.904145,11.32481,5223.823,202.19418672430297,201.5889,0.9826420000000013,5.348801674730282
143456203308032,16.176844,15.818897,15.290471,5484.002,1258.0639833438402,951.7247,0.853272999999999,5.259583353648772
143593642261120,14.776985,14.100321,13.306323,4465.4883,247.34650752407833,250.1142,1.355361999999999,6.914292086974623
143795505087872,19.691086,18.420435,17.311443,3311.3037,557.3525284220431,343.7879,2.342842999999998,9.62988512180144
143864224567168,16.749477,16.20788,15.481564,4769.986,1091.6496427547881,894.0311,1.2012129999999983,5.889963615082834
144173462210176,20.307852,18.618753,17.445202,3210.2817,330.021461919022,273.3901,2.712950000000002,10.7977420810663
144280837028736,14.520637,14.047654,13.417621,5067.969,494.7547143421572,494.0622,1.0147160000000002,5.410304294318996
144315196767744,19.203028,17.90017,16.76859,3451.3662,434.07154799981726,388.1092,2.248938,9.414163399205895
144590074673920,16.029963,15.673472,15.136888,5396.5977,3251.1600380302816,1668.7366,0.8741749999999978,3.0786802593745453
144929376460416,19.033308,17.81772,16.736786,3693.78,650.9280517569237,936.4872,1.996722000000003,8.24455506062882
145169894618112,17.010166,16.152475,15.249792,4251.421,520.7157478473823,500.3582,1.5067740000000023,7.095471439451371
145238614096768,17.232805,16.938787,16.476128,5834.663,2597.703452560785,1969.2195,0.7526769999999998,4.858639142118086
145582211474560,13.808737,13.253917,12.553111,4970.542,3341.756032891966,2282.9854,1.0693260000000013,0.2815432962052018
145994528344704,17.799566,17.345213,16.717875,4917.4565,2300.967975467438,1469.9236,1.0760909999999992,5.525160128678863
146101903141888,16.14709,15.664488,15.018446,4939.686,979.0440507813715,926.5551,1.0889439999999977,5.635276836281145
146170622618752,15.433089,15.166709,14.734747,6421.969,2040.6583377572206,1813.1802,0.5906420000000002,3.419757510098318
146170622618880,20.00236,18.869215,17.658552,3251.6267,468.8853052510515,346.8229,2.3243079999999994,10.483481888645091
146475564682496,18.725422,17.491417,16.40042,3447.9915,418.15272431575687,328.6922,2.152101999999998,9.095042346943533
146544284158336,19.329144,18.330488,17.398584,3816.4436,883.5336208891846,808.2169,1.8395599999999999,8.434272598704393
146686018695424,19.948545,18.792917,17.693161,3313.5369,613.3326963189787,395.1476,2.2493839999999996,9.844636413865544
147368917880960,17.249046,16.888615,16.379597,5420.446,2296.4215977134872,1499.5074,0.8635489999999995,5.072456886352519
147403277621120,19.306456,17.959267,16.810165,3462.4492,412.8352580163973,349.3155,2.2503909999999996,9.487983095323889
147579371889408,18.340734,17.445261,16.522354,4126.021,1012.4522909957637,991.1661,1.5976800000000013,7.00988816276622
147613731628800,18.696909,17.344791,16.15465,3529.0513,209.02229865141769,212.8558,2.1218590000000015,10.04912790282539
147751170581376,15.466847,15.047944,14.449246,5313.9487,827.4542326660187,679.5818,0.9593009999999991,5.349724090784081
147854249795968,17.19395,16.100079,15.059842,3754.4563,238.66699205775583,239.1512,1.8845080000000012,8.776617201539661
147987393179136,16.97601,16.538712,15.9562,5081.891,2130.003201922374,1560.004,1.0164099999999978,4.890510718542995
148026048510208,18.09128,17.138638,16.172693,3657.8447,644.677755285664,717.7272,1.9045870000000023,8.067424574672398
148056112656384,18.121717,17.242266,16.334063,4297.807,753.6987974850879,921.4835,1.5217539999999998,7.360276888189331
148502789252992,18.779675,17.378489,16.18927,3423.3289,278.2654018959771,272.6193,2.3309050000000004,9.751692941375712
148953761446272,9.999326,9.755156,9.351592,6463.407,182.73672543774518,271.5603,0.5816339999999998,3.3237268086091465
149125560114176,18.195843,16.992867,15.910657,3653.3435,445.06272985027084,457.796,1.9986859999999995,8.265860862985008
149572236736384,15.056731,14.663007,14.106801,5427.259,872.3093321061012,812.6321,0.8945299999999984,4.855754406734091
149881474381824,16.136791,15.557448,14.836834,4604.993,913.0163354415454,928.7709,1.234256999999999,5.631155260583396
150014617740928,18.509968,17.291662,16.199305,3427.353,255.78496721183518,251.441,2.0961630000000016,9.883186915565016
150426934603648,18.113317,16.917564,15.820067,3611.521,262.44022247081364,256.4132,2.0314499999999986,9.382312013813785
150431230195328,18.05826,16.842327,15.747731,3597.8232,253.9224100487027,264.9399,2.0423290000000005,9.363021842795586
150461294342656,18.956295,17.883644,16.863066,3742.9873,576.6570876186447,481.6384,1.865329000000001,8.679255828725294
150564373560576,18.321798,17.246399,16.237999,3987.9983,862.9668596546649,766.8624,1.7594990000000026,6.9893284104474915
150770531985664,16.521587,16.117765,15.544009,5158.8286,1431.3463596806644,1320.1299,0.9763779999999994,5.33684131094641
151079769611904,12.238979,11.768476,11.132904,5107.048,401.0216530130194,395.4028,1.0026750000000006,3.55813688589922
151462022346240,15.152609,14.759245,14.194034,5178.0234,774.4921787814886,737.4689,0.9551749999999998,5.307759818053199
151736900252544,14.324702,13.860575,13.232442,5142.6323,333.40478742472413,327.1945,0.9879599999999995,6.050715841718041
152041842314112,16.557802,16.198324,15.678483,5484.1343,2167.902190134892,1290.5653,0.8696189999999988,4.5002255794019455
152110561793024,17.312475,16.84272,16.215359,4902.846,2374.565852107997,1281.2273,1.0947159999999998,4.960298909709536
152282360484480,16.380453,15.846769,15.163284,4607.1426,785.3446571306381,815.2537,1.2145689999999985,6.36666753257799
152385439705216,17.979126,17.41083,16.694176,4496.19,1560.3325809859475,1014.0367,1.282650000000002,6.44044411498224
152557238360960,15.316837,14.955788,14.427397,5851.6704,933.779838299569,871.3214,0.7663400000000005,4.877265536850285
152660317613952,19.209366,17.702663,16.520306,3395.9443,273.08414504470755,263.2684,2.3613599999999977,9.998380568863382
152733332663808,15.73671,15.306232,14.700316,5473.6133,1006.4886130075157,727.6911,0.8634939999999995,4.97278767087105
153656749988352,15.823571,14.983184,14.081988,4297.9766,309.46268171259464,322.4099,1.4816829999999985,7.042742576570987
153661045600000,16.180075,15.777213,15.208033,5448.26,1583.893842635991,863.6409,0.8694419999999983,4.589782647515353
153729765076864,15.643135,15.339785,14.858177,6151.8975,1437.5629862131595,1156.279,0.6656579999999996,4.333950588963699
153794188988928,18.331512,17.235579,16.197138,3607.8174,589.1779658017034,429.9867,1.9543740000000012,8.071646516798674
153897268156288,13.076395,12.691097,12.131869,5779.248,856.2891545085281,884.3415,0.7743259999999997,2.7115947829094704
153935923508992,12.824737,12.503699,12.011997,5756.9365,583.1712915416016,565.4789,0.7910400000000015,3.634418318443103
154343944787328,16.25055,15.864447,15.299966,5442.971,1906.3706071781264,1239.6876,0.893184000000001,4.355810333266966
154378304526208,19.908453,18.559925,17.407265,3349.6626,789.839985146504,417.3534,2.3915880000000027,8.898429420806167
154382600107392,15.809661,15.384974,14.771911,5310.245,923.0614953258257,668.5565,0.9052500000000008,5.3137208242798515
154653182438528,19.226845,18.15331,17.161514,3558.9978,735.9617207355814,594.3318,1.9703310000000005,8.645533869247572
154721901916928,17.854147,16.65919,15.580378,3664.4695,332.51331946662674,337.5775,1.9599690000000014,8.511244767518662
154829276705920,16.789482,15.453691,14.308687,3485.0435,127.14656604434754,127.26,2.2614949999999987,9.582767823455118
154893700610816,18.92847,17.900585,17.254242,4039.446,810.6470078475694,858.0021,1.6560279999999994,8.32272607984756
155306017466624,16.608952,16.09308,15.348067,4670.717,753.018401488668,1150.0706,1.1796849999999983,6.557852054140319
155409096685312,17.956161,17.646719,17.175758,5657.139,1910.2853049193704,2199.2346,0.7784030000000033,6.237627825806253
155413392234624,17.244726,16.527365,15.712481,4348.252,686.6450956087555,810.6676,1.4101449999999995,7.11270338781009
155546535642752,20.356,18.708635,17.493944,3162.1128,251.2363848834419,229.7711,2.8401560000000026,11.676122322090269
155546535643392,19.019804,17.96407,16.947893,3825.1946,867.7490535943014,710.3586,1.8230110000000002,7.831599256585815
155619550663168,16.098919,15.72543,15.187513,5306.355,1217.7138576354112,1003.918,0.9094059999999995,5.294003758226417
155958852505472,19.120739,18.058254,17.09408,3716.4512,946.5277424322572,573.8588,1.9043589999999986,7.957287262390649
156130651193472,20.011738,18.742514,17.611296,3251.5518,395.1171770847096,301.3283,2.387242000000002,10.737784448265149
156306745454592,14.093225,13.726959,13.192068,5796.069,620.9256617145498,567.6763,0.7675569999999996,4.514360955958308
156955284920704,17.178284,16.715317,16.081442,4891.356,1611.7408616694534,900.2925,1.0863420000000024,5.659340917474406
157779918646272,17.814352,17.284565,16.592089,4601.824,1264.6405477281794,1055.744,1.2153629999999982,6.761829488336396
157921653157248,14.097911,13.659775,13.061961,5113.1357,474.76351878336095,460.5291,1.0174499999999997,5.242588299890738
158226595256448,16.505852,16.19413,15.689437,5606.761,2175.618875058627,1246.3375,0.807815000000001,4.490315910117559
158364034415872,18.18939,16.966223,15.874565,3699.4988,376.1405750675655,374.4843,1.984924999999999,8.529172078999716
158398394154112,18.096432,16.908178,15.832821,3677.7607,386.7864032998819,372.311,1.9616110000000009,8.453222005360132
158604552584832,18.910276,17.344841,16.141886,3362.2383,247.73389740713384,232.1979,2.38539,9.776013824364812
158677567387008,16.470034,15.992417,15.357496,4892.065,1211.07369390727,987.274,1.1011379999999988,5.554964146037388
159261682936320,18.310507,17.13126,16.011309,3493.7114,417.55215005402124,375.4988,2.0376980000000007,8.57470637855105
159536560845312,20.562286,18.874472,17.614815,3073.399,229.19216497299013,219.3672,2.932971,12.053173164918459
160116381076224,19.215332,18.345821,17.443747,3810.086,1164.663642774447,679.7859,1.7461850000000017,7.9677184082919545
160361194563584,18.558939,17.282503,16.17842,3521.1846,248.25459839557686,248.096,2.1359189999999995,9.904816491819927
160464273778048,15.946839,15.6332035,15.140284,5914.692,2443.868625532084,2555.28,0.7188550000000012,3.531814220338914
160532993254400,16.865261,16.171186,15.368608,4437.9604,655.3143310243134,606.455,1.4065530000000002,6.918637671918344
160769215831296,13.143725,12.863879,12.420862,6237.5513,662.9597868019125,651.3286,0.6430630000000003,3.608843069135162
160803575843200,19.023418,17.953098,16.915804,3761.423,566.726491817659,464.238,1.865913999999998,8.758130428222621
161147172984576,19.335945,18.360361,17.332567,3528.6677,715.1548409014903,471.7377,1.968577999999998,9.027460586318645
161181532725504,17.810236,17.29695,16.636417,4684.3545,1414.5072184908356,1218.8496,1.1734189999999982,6.543224159583065
161220188019200,14.1827755,13.601198,12.879749,4897.141,3667.875053317846,2081.6309,1.0986264999999997,0.3925253352647591
161490770376704,17.085344,16.423307,15.635612,4297.274,883.4869686871534,910.2267,1.4415319999999991,6.676806259473121
161628209565568,16.880087,16.351248,15.659867,4662.2983,1098.8202514972556,996.9709,1.1825199999999993,6.076214725177744
161731288782336,20.218672,18.931522,17.779158,3260.831,661.2359981330034,405.5753,2.4336140000000026,9.82053955586474
161903087475072,20.139711,18.753048,17.600063,3241.142,663.6767353056377,360.5548,2.389448,9.397765029805997
162732016513920,13.127803,12.884773,12.475733,6364.8364,771.6933734698264,756.4926,0.6107700000000001,3.3714491451014332
162800735990528,17.65566,16.81788,15.904805,4198.285,658.4076816025982,598.4434,1.5175550000000013,7.289905554393879
162835095728512,16.870764,16.454456,15.887891,5183.0034,1684.6163242259202,1097.6428,0.9762730000000014,5.309750976174179
163071318576512,16.499853,16.13633,15.5597105,5187.5493,1595.4470376048407,1424.0973,0.9374425000000021,5.117018040265975
163281772324992,17.778385,16.870165,15.936587,4233.843,633.6386620307823,585.1468,1.5654980000000007,7.349156658715545
163689793862144,13.443743,13.110829,12.610789,6042.7314,819.0331706135463,800.0075,0.7236539999999991,3.3412215453938483
163831528140928,17.157063,16.65391,15.99008,4804.8965,1206.4157459891633,913.7685,1.113083,6.145325015397127
163934607355648,17.551462,16.946104,16.219643,4592.2793,1242.1526288689633,1219.5752,1.2981189999999994,6.411229185841549
164243844999936,18.337204,17.22517,16.194426,3811.837,575.0330652300747,466.576,1.8645779999999998,7.939205910168415
164415643690240,15.011978,14.676593,14.169125,5859.839,1318.8598984590756,1597.7124,0.7361529999999998,3.8790996839732266
164690521597056,15.754585,15.404855,14.881024,5838.684,1877.235836721336,1289.3359,0.7467610000000005,3.802660818159188
164931039765120,19.220638,17.728193,16.553982,3425.7634,302.1173730425485,289.2481,2.335056,9.792614501081907
164965399502464,16.921492,16.380419,15.6859255,4559.207,1047.8421678200652,1109.4283,1.2323665000000008,6.2728396421380275
165240277409280,20.0414,18.739145,17.610441,3374.4333,802.5730761424913,653.4032,2.354358999999998,9.096822068007633
165274637148288,18.319527,17.574203,16.776764,4337.6045,1199.0212419237423,1126.2456,1.5011630000000007,7.101868614244923
165308996885888,15.768117,15.404149,14.870298,5398.817,1944.6566184106875,1509.145,0.8735190000000002,3.9152343698790286
165480795576960,17.930159,17.190907,16.368511,4309.71,602.868110844853,1083.0682,1.4389479999999981,8.058495439276573
165545219907712,20.531036,18.999079,17.809237,3267.1978,484.48530909169654,745.3094,2.676399000000001,10.50647593699943
165854457398272,17.527128,16.888628,16.134172,4297.9746,996.4976154758139,979.9411,1.3856560000000016,6.882646680938567
166167990344576,19.164993,17.644234,16.464714,3380.1626,219.52574278335086,213.6851,2.4124789999999985,10.48460672350516
166339789036800,17.146059,16.415016,15.589997,4358.9834,636.914317959554,734.469,1.4060620000000008,7.110510939894727
166782170338560,19.721943,18.34742,17.199768,3545.2908,635.7635496964481,493.8637,2.2001750000000007,8.802541875810883
166855185111424,14.586558,14.148634,13.545666,5063.014,776.6777046355381,726.4844,1.0152919999999994,4.649629807771381
167091407990272,19.423359,18.05712,16.942635,3552.3162,480.3430741750936,400.323,2.1670240000000023,9.133662333953094
167606803814144,17.863192,17.192827,16.427305,4308.0493,1067.3953865552346,1431.4259,1.430687000000001,7.041500393075005
168225279341056,18.340435,17.925865,17.361229,5129.093,1714.7315493838041,1766.8892,0.9782059999999978,6.752984307397423
168465797513344,20.182083,18.884563,17.65911,3248.3743,490.9948591340819,352.0844,2.5215730000000005,10.427078275244513
168573172029312,17.533619,16.881062,16.09941,4381.002,953.6409143811468,1195.1643,1.3972090000000028,6.91433762259981
168848049440000,18.178915,17.376787,16.491667,4030.0413,826.2666310901931,658.8812,1.5923480000000003,7.616285929706958
169260366794496,16.733418,15.983566,15.145261,4369.9355,537.4606669971471,490.8084,1.4050570000000007,6.985432566188674
169427869957504,19.62665,18.657953,17.648582,3431.3914,636.0061446643092,426.2896,1.9705680000000003,9.627846442348249
169634028387840,20.13188,18.920275,17.83315,3267.7502,567.4742856592569,381.4602,2.291929999999999,10.139244065822297
169771467347072,18.815737,17.504025,16.408543,3577.741,247.9263664400732,237.1745,2.095793999999997,10.00361142242298
169771467347328,19.908976,18.551754,17.374872,3458.813,509.9596276236621,1035.9735,2.3544039999999993,9.736775023375912
169810122607488,16.398176,15.948116,15.322943,4892.468,1229.325891939389,1084.489,1.072132999999999,5.493880856075286
169981921298176,17.321716,16.552696,15.70747,4280.1357,890.861135291881,708.995,1.4596459999999978,6.51224593591299
170050640938752,17.039856,16.571829,15.94479,4903.6836,1416.4759899601622,1344.0004,1.093066000000001,5.812082913046302
170497317375104,16.459888,16.15177,15.682267,5772.168,2190.0546438922806,1566.2151,0.7727209999999999,4.440495244875155
170733540027904,18.709257,17.880081,17.01862,3845.6035,1309.5061070177044,676.4344,1.6898370000000025,7.293043359283072
170870978984576,18.197805,17.188683,16.185146,3604.4182,555.2004249343469,431.821,1.8164589999999994,8.109934050783195
170909634234752,19.094538,17.671738,16.529135,3518.7903,421.7912396736407,372.5351,2.268903,9.064150222566667
170974058197504,18.399403,17.237446,16.116486,3686.6187,513.7846405721926,373.3949,1.9694170000000013,8.15244041485252
171145856895616,18.542416,17.457155,16.4065,3599.0835,583.6817087862685,438.0675,1.934915999999998,8.277774581227675
171184512139904,18.424513,17.337461,16.307245,3750.289,578.9909648310629,488.1552,1.8542679999999994,8.061402066981374
171489454517888,19.530066,18.093548,16.939535,3318.2424,284.46935288714104,255.8608,2.3991310000000023,10.514870575851408
171867411616896,18.88071,17.639421,16.413713,3434.8572,406.34539017798,361.9919,2.1290969999999994,9.01834431388111
